policy,enabled,ts,reason,trade_side,overlap_group,overlap_reasons,tfi,mid_at_trigger,trade_px,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps
A_current,true,1777003453.2024622,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003453.2024622,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003453.2024622,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
A_current,true,1777003453.4372318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7324201196268629,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003453.4372318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7324201196268629,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003453.4372318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7324201196268629,,2306.89,,,,,,
A_current,true,1777003453.7037723,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003453.7037723,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003453.7037723,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
A_current,true,1777003453.9701104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003453.9701104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003453.9701104,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.7309716975289523,,2306.89,,,,,,
A_current,true,1777003454.2197213,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003454.2197213,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003454.2197213,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
A_current,true,1777003454.4858541,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003454.4858541,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003454.4858541,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
A_current,true,1777003454.751031,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003454.751031,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003454.751031,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7309716975289523,,2306.89,,,,,,
A_current,true,1777003455.2460847,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003455.2460847,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003455.2460847,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003455.7682912,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003455.7682912,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003455.7682912,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003456.0330882,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003456.0330882,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003456.0330882,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003456.2962427,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003456.2962427,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003456.2962427,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003456.563461,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003456.563461,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003456.563461,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003456.8274934,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003456.8274934,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003456.8274934,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003457.3591526,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003457.3591526,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003457.3591526,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7312397410882958,,2306.89,,,,,,
A_current,true,1777003457.6227062,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003457.6227062,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003457.6227062,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003457.9034488,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003457.9034488,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003457.9034488,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003458.1659417,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003458.1659417,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003458.1659417,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003458.4025776,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003458.4025776,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003458.4025776,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003458.6719413,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003458.6719413,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003458.6719413,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003458.9474437,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003458.9474437,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003458.9474437,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003459.454793,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003459.454793,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003459.454793,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003459.698405,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003459.698405,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003459.698405,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003460.4467702,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003460.4467702,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003460.4467702,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003460.6981804,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003460.6981804,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003460.6981804,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003460.945039,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003460.945039,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003460.945039,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003461.2037249,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003461.2037249,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003461.2037249,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003461.4731674,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003461.4731674,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003461.4731674,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003461.9731514,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003461.9731514,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003461.9731514,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003462.2384493,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003462.2384493,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003462.2384493,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003462.5018086,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003462.5018086,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003462.5018086,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003462.7521589,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003462.7521589,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003462.7521589,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003462.987274,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003462.987274,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003462.987274,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003463.2502365,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003463.2502365,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003463.2502365,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003463.4994051,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003463.4994051,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003463.4994051,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003463.7542796,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003463.7542796,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003463.7542796,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003463.9983318,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003463.9983318,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003463.9983318,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003464.2717469,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003464.2717469,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003464.2717469,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003464.5392494,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003464.5392494,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003464.5392494,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003464.7883043,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003464.7883043,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003464.7883043,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003465.0434813,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,false,1777003465.0434813,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003465.0434813,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-1.0,,2306.89,,,,,,
A_current,true,1777003465.2999396,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003465.2999396,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003465.2999396,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003465.559149,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003465.559149,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003465.559149,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003465.820836,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003465.820836,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003465.820836,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003466.3257375,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003466.3257375,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003466.3257375,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003466.5804682,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003466.5804682,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003466.5804682,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003467.0960937,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003467.0960937,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003467.0960937,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003467.3603318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003467.3603318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003467.3603318,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003467.6292093,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003467.6292093,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003467.6292093,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003467.893281,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003467.893281,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003467.893281,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003468.1419065,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003468.1419065,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003468.1419065,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003468.3996096,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003468.3996096,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003468.3996096,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003468.8994904,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003468.8994904,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003468.8994904,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003469.3994515,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003469.3994515,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003469.3994515,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003469.904278,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003469.904278,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003469.904278,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-1.0,,2306.89,,,,,,
A_current,true,1777003470.168993,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
B_overlap_quote_fade_only,true,1777003470.168993,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
C_overlap_or_strong_tfi,true,1777003470.168993,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
A_current,true,1777003470.6683648,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
B_overlap_quote_fade_only,true,1777003470.6683648,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.5446428571428571,,2306.9,,,,,,
