policy,ts,leg,side,price,tfi,tfi_abs,recent_cancel_aggressive_count_5s,recent_cancel_aggressive_density_5s,recent_quote_fade_count_5s,recent_tfi_fade_count_5s,recent_guard_count_5s,would_allow,suppress_reason,quote_lifetime_sec,end_reason,cancel_aggressive_count_during_quote,quote_fade_count_during_quote,tfi_fade_count_during_quote
E_cancel_density_lte_2p0,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.24687528610229492,quote_fade,0,1,0
F_guard_count_lte_5,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,guard_count_gt_5,0.24687528610229492,quote_fade,0,1,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.24687528610229492,quote_fade,0,1,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,guard_count_gt_5,0.24687528610229492,quote_fade,0,1,0
A_current,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.2555234432220459,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.2555234432220459,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.2555234432220459,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.2555234432220459,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.2555234432220459,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,guard_count_gt_5,0.2555234432220459,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.2555234432220459,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,guard_count_gt_5,0.2555234432220459,cancel_aggressive,1,0,0
A_current,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.25452446937561035,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.25452446937561035,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,True,,0.25452446937561035,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.25452446937561035,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.25452446937561035,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,guard_count_gt_5,0.25452446937561035,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.25452446937561035,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,18,3.6,1,0,19,False,guard_count_gt_5,0.25452446937561035,cancel_aggressive,1,0,0
A_current,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.23770856857299805,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
A_current,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,True,,0.23770856857299805,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.23770856857299805,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,18,3.6,1,0,19,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
A_current,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,True,,0.2617943286895752,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p5,0.2617943286895752,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6,0.2617943286895752,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,cancel_density_gt_1p0,0.2617943286895752,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,cancel_density_gt_2p0,0.2617943286895752,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,guard_count_gt_5,0.2617943286895752,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,0.2617943286895752,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,0.2617943286895752,cancel_aggressive,1,0,0
A_current,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,True,,0.26079559326171875,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p5,0.26079559326171875,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6,0.26079559326171875,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,cancel_density_gt_1p0,0.26079559326171875,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,cancel_density_gt_2p0,0.26079559326171875,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,guard_count_gt_5,0.26079559326171875,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,0.26079559326171875,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,17,3.4,2,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,0.26079559326171875,cancel_aggressive,1,0,0
A_current,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024196.201842,ask,sell,2312.52,-0.9444444444444445,0.9444444444444445,16,3.2,3,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024246.5432324,ask,sell,2310.36,-1.0,1.0,12,2.4,7,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024328.2742066,bid,buy,2303.58,1.0,1.0,17,3.4,2,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024397.990772,bid,buy,2304.36,0.9588386622565235,0.9588386622565235,19,3.8,0,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024417.993054,bid,buy,2304.17,0.9629629629629629,0.9629629629629629,11,2.2,8,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024418.2439625,bid,buy,2304.34,0.9629629629629629,0.9629629629629629,11,2.2,7,2,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024418.4941952,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,6,3,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024418.7577507,bid,buy,2304.2400000000002,0.9629629629629629,0.9629629629629629,11,2.2,5,4,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024419.0227184,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,11,2.2,4,5,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,True,,,,,,
F_guard_count_lte_5,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024419.2861686,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,10,2.0,4,6,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,True,,,,,,
F_guard_count_lte_5,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024419.5544343,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,9,1.8,4,7,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,True,,,,,,
F_guard_count_lte_5,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024419.7958,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,8,1.6,4,8,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,True,,,,,,
