scenario,quote_ts,end_ts,end_reason,leg,side,price,quote_lifetime_sec,mid_at_end,mid_after_1s,ret_1s_bps,mid_after_3s,ret_3s_bps,mid_after_5s,ret_5s_bps,tfi,obi,mid_move_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,exit_success_1s,exit_success_3s,exit_success_5s
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176642.2071128,1777176642.4686599,quote_fade,bid,buy,2306.98,0.2615470886230469,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,0.9977280103862383,-0.17510484817983557,13.213960007192648,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176642.2081165,1777176642.4686599,quote_fade,ask,sell,2315.3,0.2605433464050293,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,0.9977280103862383,-0.17510484817983557,13.213960007192648,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176642.704112,1777176643.9629343,quote_fade,bid,buy,2306.98,1.2588222026824951,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23257048299978159,6.862571061165799,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176642.704112,1777176643.9629343,quote_fade,ask,sell,2315.3,1.2588222026824951,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23257048299978159,6.862571061165799,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176644.2079923,1777176644.4769065,quote_fade,bid,buy,2306.9700000000003,0.26891422271728516,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23257048299978159,5.692887137971577,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176644.209497,1777176644.4769065,quote_fade,ask,sell,2315.29,0.2674095630645752,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23257048299978159,5.692887137971577,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176644.707019,1777176647.0028467,quote_fade,bid,buy,2306.9700000000003,2.295827627182007,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23053396997784234,12.801850744716484,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176644.707019,1777176647.0028467,quote_fade,ask,sell,2315.29,2.295827627182007,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,-0.23053396997784234,12.801850744716484,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176647.2575133,1777176648.0287273,quote_fade,bid,buy,2306.9700000000003,0.7712140083312988,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012079755494105638,10.52501640473362,0.0,0.0,-0.519207429857849,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176647.2575133,1777176648.0287273,quote_fade,ask,sell,2315.29,0.7712140083312988,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012079755494105638,10.52501640473362,0.0,0.0,-0.519207429857849,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176648.295282,1777176648.5568736,quote_fade,bid,buy,2307.03,0.26159167289733887,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012693866653721972,12.541588687878791,0.0,0.0,-0.519207429857849,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176648.295282,1777176648.5568736,quote_fade,ask,sell,2315.35,0.26159167289733887,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012693866653721972,12.541588687878791,0.0,0.0,-0.519207429857849,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176648.8372452,1777176649.8770027,quote_fade,bid,buy,2307.03,1.039757490158081,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012177963223521377,-9.488158173431035,-0.0,-0.0,0.519207429857849,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176648.8372452,1777176649.8770027,quote_fade,ask,sell,2315.35,1.039757490158081,2311.215,2311.215,0.0,2311.215,0.0,2311.0950000000003,-0.519207429857849,1.0,0.012177963223521377,-9.488158173431035,-0.0,-0.0,0.519207429857849,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176650.1289306,1777176650.9034147,quote_fade,bid,buy,2306.96,0.7744841575622559,2311.215,2311.215,0.0,2311.0950000000003,-0.519207429857849,2311.0950000000003,-0.519207429857849,1.0,0.012079755494105638,-7.868449893753052,-0.0,0.519207429857849,0.519207429857849,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176650.1289306,1777176650.9034147,quote_fade,ask,sell,2315.28,0.7744841575622559,2311.215,2311.215,0.0,2311.0950000000003,-0.519207429857849,2311.0950000000003,-0.519207429857849,1.0,0.012079755494105638,-7.868449893753052,-0.0,0.519207429857849,0.519207429857849,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176651.16425,1777176652.2007117,quote_fade,bid,buy,2306.79,1.0364618301391602,2311.215,2311.0950000000003,-0.519207429857849,2311.0950000000003,-0.519207429857849,2311.0550000000003,-0.6922765731437986,1.0,-0.9866468842729971,-17.578829388173418,0.519207429857849,0.519207429857849,0.6922765731437986,success,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176651.16425,1777176652.2007117,quote_fade,ask,sell,2315.11,1.0364618301391602,2311.215,2311.0950000000003,-0.519207429857849,2311.0950000000003,-0.519207429857849,2311.0550000000003,-0.6922765731437986,1.0,-0.9866468842729971,-17.578829388173418,0.519207429857849,0.519207429857849,0.6922765731437986,success,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176653.2525096,1777176654.0240307,quote_fade,ask,sell,2314.57,0.7715210914611816,2311.0950000000003,2311.0950000000003,0.0,2311.0550000000003,-0.17307812963103472,2311.0550000000003,-0.17307812963103472,-1.0,-0.8565914607456925,9.875195717284408,0.0,-0.17307812963103472,-0.17307812963103472,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176654.2935483,1777176654.5532331,quote_fade,bid,buy,2306.25,0.25968480110168457,2311.0950000000003,2311.0950000000003,0.0,2311.0550000000003,-0.17307812963103472,2311.0550000000003,-0.17307812963103472,-1.0,-0.8459890757202528,-5.557045122340854,-0.0,0.17307812963103472,0.17307812963103472,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176654.2935483,1777176654.5532331,quote_fade,ask,sell,2314.56,0.25968480110168457,2311.0950000000003,2311.0950000000003,0.0,2311.0550000000003,-0.17307812963103472,2311.0550000000003,-0.17307812963103472,-1.0,-0.8459890757202528,-5.557045122340854,-0.0,0.17307812963103472,0.17307812963103472,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176656.1114275,1777176656.8737996,quote_fade,ask,sell,2314.82,0.7623720169067383,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.0550000000003,0.0,0.13692946058091296,-0.9055535556500965,-5.232964214740013,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176657.1434944,1777176657.9298751,quote_fade,bid,buy,2306.46,0.7863807678222656,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.0550000000003,0.0,0.13692946058091296,-0.8854328131996831,-5.081674400901845,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176657.1434944,1777176657.9298751,quote_fade,ask,sell,2314.78,0.7863807678222656,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.0550000000003,0.0,0.13692946058091296,-0.8854328131996831,-5.081674400901845,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176658.189554,1777176658.7037647,quote_fade,bid,buy,2306.46,0.5142107009887695,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.215,0.6923245011471144,0.13692946058091296,-0.8244082591908679,-5.168126283921327,-0.0,-0.0,-0.6923245011471144,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176658.1905537,1777176658.7037647,quote_fade,ask,sell,2314.77,0.5132110118865967,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.215,0.6923245011471144,0.13692946058091296,-0.8244082591908679,-5.168126283921327,-0.0,-0.0,-0.6923245011471144,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176659.2512496,1777176659.501501,quote_fade,bid,buy,2306.5,0.25025153160095215,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.215,0.6923245011471144,0.13692946058091296,-0.7127907709764861,-5.384249448600487,-0.0,-0.0,-0.6923245011471144,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176659.2512496,1777176659.501501,quote_fade,ask,sell,2314.82,0.25025153160095215,2311.0550000000003,2311.0550000000003,0.0,2311.0550000000003,0.0,2311.215,0.6923245011471144,0.13692946058091296,-0.7127907709764861,-5.384249448600487,-0.0,-0.0,-0.6923245011471144,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176660.0027366,1777176661.7989872,quote_fade,bid,buy,2306.5,1.796250581741333,2311.0550000000003,2311.0550000000003,0.0,2311.215,0.6923245011471144,2311.215,0.6923245011471144,0.13692946058091296,-0.7087714879415653,15.27607441723638,0.0,0.6923245011471144,0.6923245011471144,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176660.0027366,1777176661.7989872,quote_fade,ask,sell,2314.82,1.796250581741333,2311.0550000000003,2311.0550000000003,0.0,2311.215,0.6923245011471144,2311.215,0.6923245011471144,0.13692946058091296,-0.7087714879415653,15.27607441723638,0.0,0.6923245011471144,0.6923245011471144,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176663.5924788,1777176664.9220529,quote_fade,ask,sell,2315.58,1.3295741081237793,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,0.9894023132585037,6.537631429122846,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176665.1853526,1777176665.966461,quote_fade,bid,buy,2307.23,0.7811083793640137,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,0.9868148823508784,13.213960007192648,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176665.1853526,1777176665.966461,quote_fade,ask,sell,2315.55,0.7811083793640137,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,0.9868148823508784,13.213960007192648,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176666.2037325,1777176667.7015007,quote_fade,bid,buy,2307.26,1.4977681636810303,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,0.9808411705065901,12.519900793867102,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176666.2037325,1777176667.7015007,quote_fade,ask,sell,2315.58,1.4977681636810303,2311.215,2311.215,0.0,2311.215,0.0,2311.215,0.0,1.0,0.9808411705065901,12.519900793867102,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176667.9773805,1777176668.4615428,quote_fade,bid,buy,2307.26,0.4841623306274414,2311.215,2311.215,0.0,2311.215,0.0,2311.285,0.30287100074942813,1.0,0.9793879262157631,14.255229264382349,0.0,0.0,0.30287100074942813,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176667.978385,1777176668.4615428,quote_fade,ask,sell,2315.58,0.4831578731536865,2311.215,2311.215,0.0,2311.215,0.0,2311.285,0.30287100074942813,1.0,0.9793879262157631,14.255229264382349,0.0,0.0,0.30287100074942813,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176668.7055411,1777176669.2004285,quote_fade,bid,buy,2307.26,0.4948873519897461,2311.215,2311.215,0.0,2311.215,0.0,2311.415,0.8653457164297484,1.0,0.9793879262157631,12.064476722273815,0.0,0.0,0.8653457164297484,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176668.7055411,1777176669.2004285,quote_fade,ask,sell,2315.58,0.4948873519897461,2311.215,2311.215,0.0,2311.215,0.0,2311.415,0.8653457164297484,1.0,0.9793879262157631,12.064476722273815,0.0,0.0,0.8653457164297484,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176669.9747467,1777176670.201014,quote_fade,bid,buy,2307.26,0.22626733779907227,2311.215,2311.215,0.0,2311.215,0.0,2311.415,0.8653457164297484,1.0,0.9793879262157631,12.91029726176266,0.0,0.0,0.8653457164297484,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176669.9747467,1777176670.201014,quote_fade,ask,sell,2315.58,0.22626733779907227,2311.215,2311.215,0.0,2311.215,0.0,2311.415,0.8653457164297484,1.0,0.9793879262157631,12.91029726176266,0.0,0.0,0.8653457164297484,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176670.7060757,1777176670.972071,quote_fade,bid,buy,2307.26,0.2659952640533447,2311.215,2311.215,0.0,2311.285,0.30287100074942813,2311.415,0.8653457164297484,1.0,0.9793187772925765,12.910297261760686,0.0,0.30287100074942813,0.8653457164297484,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176670.7060757,1777176670.972071,quote_fade,ask,sell,2315.58,0.2659952640533447,2311.215,2311.215,0.0,2311.285,0.30287100074942813,2311.415,0.8653457164297484,1.0,0.9793187772925765,12.910297261760686,0.0,0.30287100074942813,0.8653457164297484,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176671.208171,1777176672.7631738,quote_fade,bid,buy,2307.26,1.5550029277801514,2311.215,2311.285,0.30287100074942813,2311.415,0.8653457164297484,2311.415,0.8653457164297484,1.0,0.9495673336938887,12.042790895131118,0.30287100074942813,0.8653457164297484,0.8653457164297484,success,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176671.208171,1777176672.7631738,quote_fade,ask,sell,2315.58,1.5550029277801514,2311.215,2311.285,0.30287100074942813,2311.415,0.8653457164297484,2311.415,0.8653457164297484,1.0,0.9495673336938887,12.042790895131118,0.30287100074942813,0.8653457164297484,0.8653457164297484,success,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176673.0330741,1777177158.4165401,quote_fade,bid,buy,2307.26,485.3834660053253,2311.415,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,0.6375358166189115,-0.7100151536024246,14.64449195961114,-2.1199135594420806,-2.1199135594420806,-2.1199135594420806,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777176673.0340762,1777177158.4165401,quote_fade,ask,sell,2315.58,485.38246393203735,2311.415,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,0.6375358166189115,-0.7100151536024246,14.64449195961114,-2.1199135594420806,-2.1199135594420806,-2.1199135594420806,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177156.3330064,1777177158.4165401,quote_fade,bid,buy,2307.0,2.083533763885498,2311.415,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,0.6375358166189115,-0.7100151536024246,14.64449195961114,-2.1199135594420806,-2.1199135594420806,-2.1199135594420806,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177156.334426,1777177158.4165401,quote_fade,ask,sell,2315.32,2.0821142196655273,2311.415,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,2310.925,-2.1199135594420806,0.6375358166189115,-0.7100151536024246,14.64449195961114,-2.1199135594420806,-2.1199135594420806,-2.1199135594420806,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177158.6989095,1777177161.051498,quote_fade,bid,buy,2306.13,2.352588415145874,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.4857329415605615,10.266162166378301,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177158.6989095,1777177161.051498,quote_fade,ask,sell,2314.4500000000003,2.352588415145874,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.4857329415605615,10.266162166378301,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177161.2931705,1777177162.3014455,quote_fade,bid,buy,2306.23,1.008275032043457,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.49450549450549447,14.408909689722105,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177161.2931705,1777177162.3014455,quote_fade,ask,sell,2314.54,1.008275032043457,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.49450549450549447,14.408909689722105,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177162.5700643,1777177163.3382864,quote_fade,bid,buy,2306.2200000000003,0.7682220935821533,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.4948629016425627,14.105136349651852,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177162.5700643,1777177163.3382864,quote_fade,ask,sell,2314.54,0.7682220935821533,2310.925,2310.925,0.0,2310.925,0.0,2310.925,0.0,-0.7233785091965147,-0.4948629016425627,14.105136349651852,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177163.6060596,1777177165.3765404,quote_fade,bid,buy,2306.2200000000003,1.7704808712005615,2310.925,2310.925,0.0,2310.925,0.0,2310.625,-1.298181464133115,-0.7233785091965147,-0.43649691607194757,13.367477814753347,0.0,0.0,-1.298181464133115,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177163.6073217,1777177165.3765404,quote_fade,ask,sell,2314.54,1.7692186832427979,2310.925,2310.925,0.0,2310.925,0.0,2310.625,-1.298181464133115,-0.7233785091965147,-0.43649691607194757,13.367477814753347,0.0,0.0,-1.298181464133115,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177165.6236978,1777177165.8788593,quote_fade,bid,buy,2306.17,0.2551615238189697,2310.925,2310.925,0.0,2310.925,0.0,2310.625,-1.298181464133115,-1.0,-0.44073514764000893,14.343813851099082,0.0,0.0,-1.298181464133115,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177165.6236978,1777177165.8788593,quote_fade,ask,sell,2314.4900000000002,0.2551615238189697,2310.925,2310.925,0.0,2310.925,0.0,2310.625,-1.298181464133115,-1.0,-0.44073514764000893,14.343813851099082,0.0,0.0,-1.298181464133115,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177166.1482394,1777177166.658283,quote_fade,bid,buy,2306.17,0.5100436210632324,2310.925,2310.925,0.0,2310.625,-1.298181464133115,2310.625,-1.298181464133115,-1.0,-0.44073514764000893,9.702492977605159,0.0,-1.298181464133115,-1.298181464133115,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177166.1482394,1777177166.658283,quote_fade,ask,sell,2314.4900000000002,0.5100436210632324,2310.925,2310.925,0.0,2310.625,-1.298181464133115,2310.625,-1.298181464133115,-1.0,-0.44073514764000893,9.702492977605159,0.0,-1.298181464133115,-1.298181464133115,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177166.927885,1777177168.7092643,quote_fade,bid,buy,2306.17,1.781379222869873,2310.925,2310.625,-1.298181464133115,2310.625,-1.298181464133115,2310.625,-1.298181464133115,-1.0,-0.4404138418532918,14.322115426284618,-1.298181464133115,-1.298181464133115,-1.298181464133115,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177166.9288855,1777177168.7092643,quote_fade,ask,sell,2314.4900000000002,1.780378818511963,2310.925,2310.625,-1.298181464133115,2310.625,-1.298181464133115,2310.625,-1.298181464133115,-1.0,-0.4404138418532918,14.322115426284618,-1.298181464133115,-1.298181464133115,-1.298181464133115,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177169.2269795,1777177170.268873,quote_fade,bid,buy,2305.77,1.041893482208252,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8639238669993617,13.23903500218774,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177169.2279787,1777177170.268873,quote_fade,ask,sell,2314.09,1.0408942699432373,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8639238669993617,13.23903500218774,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177170.5217676,1777177171.0346532,quote_fade,bid,buy,2305.78,0.512885570526123,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8505012098167992,13.542795232936077,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177170.5228302,1777177171.0346532,quote_fade,ask,sell,2314.09,0.5118229389190674,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8505012098167992,13.542795232936077,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177171.3026862,1777177172.8449829,quote_fade,bid,buy,2305.78,1.5422966480255127,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8027347425202283,12.47971504650691,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177171.3026862,1777177172.8449829,quote_fade,ask,sell,2314.09,1.5422966480255127,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8027347425202283,12.47971504650691,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177173.0988078,1777177177.1449683,quote_fade,bid,buy,2305.78,4.046160459518433,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8043958820185687,11.243354722426723,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177173.0988078,1777177177.1449683,quote_fade,ask,sell,2314.1,4.046160459518433,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8043958820185687,11.243354722426723,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177177.4044945,1777177177.9277818,quote_fade,bid,buy,2305.79,0.523287296295166,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8037123555780036,-14.369368396031973,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177177.4044945,1777177177.9277818,quote_fade,ask,sell,2314.1,0.523287296295166,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.8037123555780036,-14.369368396031973,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177179.7864683,1777177181.625996,quote_fade,bid,buy,2305.79,1.8395278453826904,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.7658512539281533,-15.448103016160307,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177179.7864683,1777177181.625996,quote_fade,ask,sell,2314.1,1.8395278453826904,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.7658512539281533,-15.448103016160307,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177181.8938525,1777177185.7925863,quote_fade,bid,buy,2305.8,3.8987338542938232,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.7979043876882775,-13.20407316482958,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177181.8938525,1777177185.7925863,quote_fade,ask,sell,2314.11,3.8987338542938232,2310.625,2310.625,0.0,2310.625,0.0,2310.625,0.0,-1.0,-0.7979043876882775,-13.20407316482958,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177189.8402734,1777177190.3631983,quote_fade,ask,sell,2314.36,0.5229249000549316,2310.625,2310.625,0.0,2311.045,1.817690018934586,2311.045,1.817690018934586,-1.0,0.5629933060245779,14.150370986756847,0.0,1.817690018934586,1.817690018934586,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177190.6301036,1777177190.8919647,quote_fade,bid,buy,2306.11,0.26186108589172363,2310.625,2310.625,0.0,2311.045,1.817690018934586,2311.045,1.817690018934586,-1.0,0.5619942052153063,9.465266586958922,0.0,1.817690018934586,1.817690018934586,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177190.6301036,1777177190.8919647,quote_fade,ask,sell,2314.42,0.26186108589172363,2310.625,2310.625,0.0,2311.045,1.817690018934586,2311.045,1.817690018934586,-1.0,0.5619942052153063,9.465266586958922,0.0,1.817690018934586,1.817690018934586,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177191.146703,1777177192.9989352,quote_fade,bid,buy,2306.11,1.8522322177886963,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,0.8176177858204615,15.558266575080102,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177191.146703,1777177192.9989352,quote_fade,ask,sell,2314.42,1.8522322177886963,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,0.8176177858204615,15.558266575080102,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177193.267893,1777177194.3005896,quote_fade,bid,buy,2307.05,1.0326964855194092,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,-0.16933503924755341,14.234582452247436,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177193.267893,1777177194.3005896,quote_fade,ask,sell,2315.36,1.0326964855194092,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,-0.16933503924755341,14.234582452247436,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177194.567366,1777177194.8136706,quote_fade,bid,buy,2306.86,0.24630475044250488,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,0.004019122562084879,10.894378673876137,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777177194.5683668,1777177194.8136706,quote_fade,ask,sell,2315.17,0.24530386924743652,2311.045,2311.045,0.0,2311.045,0.0,2311.045,0.0,1.0,0.004019122562084879,10.894378673876137,0.0,0.0,0.0,neutral,neutral,neutral
